emp_id,name,salary,address,loc,email
30614,neha miller,72500,usa,,
30615,emily miller,44500,usa,,
30616,anita gupta,32000,india,,
30617,william nair,45500,usa,,
30618,anita verma,89000,india,,
30619,james nair,36000,india,,
30620,daniel patel,41500,usa,,
30621,david gupta,63000,usa,,
30622,mary wilson,36500,usa,,
30623,rohit sharma,82500,india,,
30624,jessica sharma,53500,india,,
30625,sanjay patel,67000,india,,
30626,karen patel,40500,india,,
30627,asha sharma,59500,india,,
30628,william sharma,90500,india,,
30629,suresh iyer,96000,india,,
30630,divya smith,86500,usa,,
30631,michael taylor,93500,usa,,
30632,rani brown,35500,india,,
30633,david taylor,58500,india,,
30634,sarah johnson,39000,india,,
30635,meera singh,20500,india,,
30636,susan gupta,44000,usa,,
30637,william wilson,60000,india,,
30638,kavita iyer,15000,usa,,
30639,john gupta,31000,india,,
30640,kavita sharma,30500,usa,,
30641,meera singh,37500,india,,
30642,arjun nair,43500,usa,,
30643,vikram smith,49000,usa,,
30644,susan reddy,89500,usa,,
30645,sarah taylor,37500,india,,
30646,james davis,90500,india,,
30647,pooja iyer,54500,usa,,
30648,manish iyer,76000,usa,,
30649,jessica miller,78000,usa,,
30650,rani taylor,74000,usa,,
30651,deepak smith,24500,india,,
30652,rinku nair,85500,usa,,
30653,sarah johnson,61500,usa,,
30654,kavita reddy,71500,india,,
30655,rani taylor,63500,usa,,
30656,manish sharma,54000,usa,,
30657,manish wilson,56500,usa,,
30658,karen nair,71500,usa,,
30659,rahul patel,31500,usa,,
30660,vikram reddy,32500,india,,
30661,rani wilson,47000,india,,
30662,suresh smith,72000,usa,,
30663,laura taylor,33000,usa,,
30664,robert miller,72500,india,,
30665,michael gupta,15000,usa,,
30666,sarah verma,73000,usa,,
30667,rani brown,39000,usa,,
30668,mary reddy,49000,usa,,
30669,pooja gupta,23500,usa,,
30670,rahul verma,69000,usa,,
30671,rinku smith,85500,india,,
30672,meera davis,25500,usa,,
30673,james nair,11500,india,,
30674,kevin davis,22500,india,,
30675,asha smith,24500,usa,,
30676,william reddy,58500,india,,
30677,robert johnson,89000,usa,,
30678,anita davis,35500,usa,,
30679,neha nair,38500,india,,
30680,sneha verma,43000,india,,
30681,kavita singh,54500,usa,,
30682,kevin sharma,92000,india,,
30683,divya brown,14500,india,,
30684,asha iyer,69500,usa,,
30685,sneha moore,11500,usa,,
30686,emily iyer,18000,india,,
30687,deepak kumar,26500,india,,
30688,divya taylor,46000,india,,
30689,manish singh,64500,india,,
30690,kevin gupta,77500,india,,
30691,rani patel,78500,usa,,
30692,robert smith,42500,usa,,
30693,sneha gupta,30000,usa,,
30694,kavita johnson,73000,india,,
30695,arjun gupta,58500,india,,
30696,kevin reddy,44500,usa,,
30697,james brown,79500,india,,
30698,amit reddy,90500,india,,
30699,priya singh,61000,india,,
30700,anita iyer,97000,india,,
30701,jessica wilson,34500,usa,,
30702,rahul,53500,india,,
30703,asha nair,21500,india,,
30704,pooja miller,27000,usa,,
30705,emily singh,46500,usa,,
30706,laura verma,45500,usa,,
30707,meera patel,15500,india,,
30708,kavita nair,88000,india,,
30709,susan,60500,usa,,
30710,anita taylor,20500,india,,
30711,deepak moore,33000,india,,
30712,divya iyer,86500,india,,
30713,divya gupta,32500,usa,,
30714,priya moore,43000,usa,,
30715,deepak davis,41500,usa,,
30716,john davis,30500,usa,,
30717,amit nair,24000,india,,
30718,robert reddy,90000,india,,
30719,priya wilson,79000,usa,,
30720,rohit singh,48500,usa,,
30721,william miller,29000,usa,,
30722,john reddy,100000,india,,
30723,laura miller,38500,usa,,
30724,arjun miller,84000,india,,
30725,deepak,25500,india,,
30726,michael davis,79500,usa,,
30727,laura reddy,29000,india,,
30728,david kumar,46000,india,,
30729,arjun brown,49500,usa,,
30730,robert,92500,india,,
30731,priya kumar,90000,india,,
30732,meera smith,12500,india,,
30733,priya singh,54000,india,,
30734,suresh gupta,77000,usa,,
30735,neha nair,68000,india,,
30736,robert miller,63000,usa,,
30737,rani taylor,91500,usa,,
30738,asha nair,14000,usa,,
30739,kevin sharma,27500,india,,
30740,sarah wilson,21500,india,,
30741,john kumar,10500,india,,
30742,priya brown,52500,india,,
30743,arjun kumar,20000,india,,
30744,priya davis,97500,india,,
30745,sneha moore,77500,usa,,
30746,arjun nair,12500,usa,,
30747,linda wilson,89000,usa,,
30748,jessica sharma,59500,usa,,
30749,manish johnson,10000,india,,
30750,james taylor,60500,india,,
30751,michael kumar,73500,usa,,
30752,suresh,85500,india,,
30753,robert iyer,19500,india,,
30754,james wilson,92500,usa,,
30755,mary gupta,17000,usa,,
30756,arjun verma,88000,usa,,
30757,rinku brown,69000,usa,,
30758,linda kumar,61500,india,,
30759,divya kumar,46500,india,,
30760,rahul moore,11000,india,,
30761,amit singh,12500,india,,
30762,john davis,65500,usa,,
30763,meera patel,73500,usa,,
30764,sanjay kumar,81000,usa,,
30765,rinku wilson,36000,india,,
30766,arjun patel,65500,india,,
30767,linda patel,23500,usa,,
30768,priya moore,48500,india,,
30769,sneha nair,73500,india,,
30770,rinku wilson,79000,india,,
30771,rinku sharma,65500,usa,,
30772,david singh,38000,usa,,
30773,james wilson,28500,india,,
30774,rohit singh,78000,india,,
30775,daniel taylor,84000,india,,
30776,sanjay sharma,83000,india,,
30777,anita patel,61500,india,,
30778,rahul gupta,54000,india,,
30779,manish brown,54500,usa,,
30780,arjun patel,67500,usa,,
30781,deepak sharma,53000,usa,,
30782,jessica brown,87000,usa,,
30783,rinku sharma,98000,india,,
30784,emily singh,55500,india,,
30785,rani wilson,48500,india,,
30786,anita nair,39000,usa,,
30787,james brown,48500,india,,
30788,emily smith,77000,india,,
30789,rinku davis,41000,usa,,
30790,robert verma,73500,india,,
30791,daniel miller,75500,usa,,
30792,james johnson,31500,india,,
30793,asha singh,64000,usa,,
30794,laura reddy,17000,usa,,
30795,priya miller,51000,usa,,
30796,sarah miller,77000,usa,,
30797,arjun brown,66000,india,,
30798,emily reddy,49500,india,,
30799,arjun singh,48500,usa,,
30800,mary singh,70000,usa,,
30801,neha wilson,70000,usa,,
30802,john davis,29000,india,,
30803,pooja singh,70500,usa,,
30804,vikram miller,70500,usa,,
30805,john moore,76000,usa,,
30806,manish davis,46000,usa,,
30807,amit kumar,31000,india,,
30808,suresh kumar,72500,usa,,
30809,linda moore,67000,usa,,
30810,emily brown,11500,india,,
30811,michael nair,90000,india,,
30812,kevin reddy,19000,india,,
30813,karen reddy,21000,usa,,
30814,mary wilson,63000,india,,
30815,deepak miller,55500,usa,,
30816,susan verma,23500,india,,
30817,priya,95000,usa,,
30818,jessica moore,18500,usa,,
30819,deepak moore,31500,usa,,
30820,john kumar,42500,usa,,
30821,priya davis,85500,usa,,
30822,rinku sharma,53000,usa,,
30823,manish nair,53000,india,,
30824,rani gupta,55500,usa,,
30825,divya miller,94000,usa,,
30826,daniel verma,59000,india,,
30827,susan patel,66000,india,,
30828,james wilson,19000,usa,,
30829,kevin iyer,54500,usa,,
30830,sneha gupta,46500,usa,,
30831,emily wilson,27500,usa,,
30832,meera singh,53500,usa,,
30833,sanjay moore,46500,usa,,
30834,suresh kumar,84500,india,,
30835,suresh taylor,72000,usa,,
30836,kavita davis,95500,usa,,
30837,meera davis,82500,india,,
30838,rohit reddy,83000,usa,,
30839,amit kumar,47500,india,,
30840,deepak singh,54500,usa,,
30841,kevin reddy,94000,usa,,
30842,pooja wilson,56500,usa,,
30843,emily patel,75500,usa,,
30844,james reddy,14500,india,,
30845,kavita smith,82000,india,,
30846,sanjay davis,84500,usa,,
30847,rohit taylor,79000,usa,,
30848,priya singh,82000,india,,
30849,rinku nair,68500,india,,
30850,laura brown,11000,india,,
30851,emily wilson,34000,india,,
30852,john gupta,64500,india,,
30853,kevin patel,64000,india,,
30854,neha johnson,77000,india,,
30855,anita singh,40500,usa,,
30856,jessica iyer,38500,india,,
30857,priya sharma,42000,india,,
30858,rahul moore,98500,india,,
30859,kavita sharma,98500,india,,
30860,rani taylor,91000,india,,
30861,william johnson,82500,usa,,
30862,rani nair,61000,india,,
30863,david singh,71000,india,,
30864,emily miller,50000,india,,
30865,rahul singh,84000,usa,,
30866,sneha wilson,70000,india,,
30867,divya taylor,65000,usa,,
30868,neha miller,38000,usa,,
30869,sneha davis,24500,usa,,
30870,manish miller,31500,usa,,
30871,kavita iyer,91000,india,,
30872,kevin nair,43000,india,,
30873,robert smith,22000,usa,,
30874,deepak johnson,39000,india,,
30875,laura gupta,47500,usa,,
30876,asha patel,41000,usa,,
30877,priya wilson,93000,usa,,
30878,divya patel,21000,usa,,
30879,pooja moore,68500,usa,,
30880,meera taylor,32000,usa,,
30881,sarah miller,67000,usa,,
30882,sneha nair,13500,india,,
30883,manish miller,24000,usa,,
30884,kevin verma,97000,usa,,
30885,william patel,95000,usa,,
30886,rinku wilson,66500,india,,
30887,asha sharma,27000,usa,,
30888,neha davis,30000,usa,,
30889,arjun miller,16500,usa,,
30890,sarah johnson,46500,india,,
30891,mary iyer,49000,usa,,
30892,david johnson,36000,usa,,
30893,arjun verma,36000,india,,
30894,suresh reddy,76000,usa,,
30895,priya nair,88500,usa,,
30896,robert johnson,90500,india,,
30897,mary gupta,73500,usa,,
30898,daniel taylor,49000,usa,,
30899,rani taylor,27500,india,,
30900,jessica wilson,63500,india,,
30901,pooja wilson,91500,india,,
30902,linda moore,18500,india,,
30903,rahul nair,71000,usa,,
30904,amit,71000,india,,
30905,linda miller,23000,usa,,
30906,james nair,74500,india,,
30907,amit verma,80500,usa,,
30908,susan patel,89000,india,,
30909,manish taylor,97000,usa,,
30910,rani verma,15500,india,,
30911,robert gupta,36000,india,,
30912,mary davis,54500,india,,
30913,daniel wilson,17000,usa,,
30914,jessica wilson,49000,usa,,
30915,asha smith,11000,india,,
30916,emily sharma,66500,usa,,
30917,sneha gupta,95000,usa,,
30918,james moore,29000,usa,,
30919,michael brown,56000,usa,,
30920,david patel,75000,india,,
30921,rinku miller,86500,india,,
30922,james johnson,22500,india,,
30923,william iyer,76500,usa,,
30924,asha gupta,65000,india,,
30925,linda johnson,65000,india,,
30926,david davis,51000,usa,,
30927,kevin reddy,46000,india,,
30928,rani johnson,32000,india,,
30929,susan wilson,41000,india,,
30930,michael kumar,34500,usa,,
30931,kavita verma,23500,india,,
30932,mary johnson,63000,india,,
30933,mary singh,48500,usa,,
30934,sanjay iyer,68000,india,,
30935,meera singh,96000,usa,,
30936,arjun,51000,india,,
30937,vikram reddy,51000,india,,
30938,meera gupta,81000,india,,
30939,meera smith,13000,usa,,
30940,robert taylor,33000,usa,,
30941,arjun reddy,80500,india,,
30942,neha miller,11500,usa,,
30943,emily nair,16000,india,,
30944,rani miller,80000,india,,
30945,james patel,20000,india,,
30946,asha taylor,37500,usa,,
30947,manish reddy,83500,usa,,
30948,vikram patel,26000,india,,
30949,rahul johnson,87500,india,,
30950,priya iyer,59500,usa,,
30951,linda moore,33000,usa,,
30952,robert nair,86500,usa,,
30953,michael,38000,india,,
30954,deepak reddy,80500,india,,
30955,sneha reddy,44500,india,,
30956,daniel smith,24500,usa,,
30957,meera verma,59500,usa,,
30958,amit kumar,47000,usa,,
30959,manish gupta,86500,usa,,
30960,arjun iyer,24500,usa,,
30961,laura davis,62000,usa,,
30962,karen kumar,47000,usa,,
30963,linda nair,81500,india,,
30964,laura smith,66500,usa,,
30965,rahul nair,49500,usa,,
30966,susan moore,73000,india,,
30967,sneha patel,57000,india,,
30968,jessica brown,27500,usa,,
30969,james kumar,65000,usa,,
30970,william reddy,68500,india,,
30971,suresh nair,62500,usa,,
30972,sarah brown,76000,india,,
30973,manish moore,54000,india,,
30974,james miller,29500,india,,
30975,neha verma,20500,india,,
30976,arjun singh,68500,usa,,
30977,arjun nair,42500,india,,
30978,manish nair,93000,india,,
30979,manish moore,67500,usa,,
30980,manish gupta,43500,usa,,
30981,linda davis,95000,usa,,
30982,arjun kumar,35500,usa,,
30983,divya davis,87500,india,,
30984,arjun,37000,india,,
30985,linda moore,49500,india,,
30986,mary davis,18000,usa,,
30987,kavita kumar,80500,india,,
30988,anita verma,50000,india,,
30989,divya wilson,14500,india,,
30990,john moore,16000,usa,,
30991,pooja moore,53500,usa,,
30992,michael moore,87000,usa,,
30993,amit,87000,usa,,
30994,jessica reddy,86000,usa,,
30995,priya kumar,11000,usa,,
30996,susan davis,69500,india,,
30997,pooja davis,70000,usa,,
30998,kevin taylor,29500,india,,
30999,william verma,65000,india,,
31000,sarah miller,67500,usa,,
31001,kevin davis,53000,usa,,
31002,daniel brown,62500,india,,
31003,sarah verma,75500,india,,
31004,mary taylor,100000,india,,
31005,james reddy,47000,india,,
31006,deepak smith,85000,usa,,
31007,priya sharma,85500,india,,
31008,sarah singh,95500,usa,,
31009,jessica miller,50500,usa,,
31010,michael kumar,95000,usa,,
31011,daniel kumar,40000,india,,
31012,arjun kumar,55500,india,,
31013,pooja brown,23000,india,,
31014,priya wilson,93000,usa,,
31015,sneha singh,72500,india,,
31016,daniel kumar,10500,india,,
31017,jessica davis,44500,india,,
31018,pooja wilson,70000,india,,
31019,john miller,100000,usa,,
31020,pooja sharma,82500,usa,,
31021,vikram sharma,33500,usa,,
31022,manish nair,35000,india,,
31023,james patel,28000,usa,,
31024,priya sharma,41500,india,,
31025,robert miller,13000,usa,,
31026,anita moore,86500,india,,
31027,william taylor,69000,usa,,
31028,rahul taylor,50000,usa,,
31029,karen verma,57500,usa,,
31030,linda johnson,14500,usa,,
31031,john smith,13000,india,,
31032,emily davis,50500,usa,,
31033,daniel gupta,91000,usa,,
31034,michael kumar,59000,usa,,
31035,vikram moore,68500,usa,,
31036,divya brown,47500,india,,
31037,rani wilson,20000,usa,,
31038,manish smith,65000,usa,,
31039,robert iyer,71500,usa,,
31040,amit davis,21500,usa,,
31041,amit kumar,37500,usa,,
31042,divya brown,72500,usa,,
31043,susan nair,55500,usa,,
31044,kavita moore,71000,usa,,
31045,pooja moore,73500,usa,,
31046,divya wilson,34000,india,,
31047,james iyer,35500,usa,,
31048,deepak gupta,72500,india,,
31049,meera wilson,97500,india,,
31050,john patel,95500,india,,
31051,pooja gupta,61000,india,,
31052,david kumar,22000,usa,,
31053,jessica sharma,97000,usa,,
31054,pooja gupta,82000,india,,
31055,priya wilson,78500,india,,
31056,manish patel,38000,india,,
31057,daniel verma,56000,india,,
31058,rani davis,63500,usa,,
31059,rohit taylor,19000,india,,
31060,michael verma,67000,india,,
31061,rinku nair,85000,india,,
31062,jessica johnson,84000,usa,,
31063,rinku reddy,46500,usa,,
31064,neha kumar,90500,usa,,
31065,pooja sharma,66500,india,,
31066,suresh davis,45500,india,,
31067,arjun johnson,71500,india,,
31068,john patel,81500,india,,
31069,john miller,83000,india,,
31070,meera patel,84000,india,,
31071,william nair,85000,india,,
31072,emily sharma,57500,india,,
31073,rinku,64500,usa,,
31074,amit taylor,57000,india,,
31075,deepak singh,30500,india,,
31076,pooja singh,70000,usa,,
31077,meera,24000,usa,,
31078,pooja verma,90500,india,,
31079,william wilson,100000,india,,
31080,divya taylor,90500,usa,,
31081,mary iyer,12000,india,,
31082,jessica patel,53500,india,,
31083,divya verma,11000,usa,,
31084,neha iyer,66500,usa,,
31085,rohit patel,10500,usa,,
31086,mary,82500,india,,
31087,manish davis,75000,usa,,
31088,neha miller,57500,india,,
31089,michael miller,91500,usa,,
31090,suresh,17000,india,,
31091,neha kumar,59000,usa,,
31092,kevin sharma,33500,usa,,
31093,sanjay brown,45500,usa,,
31094,amit moore,73000,usa,,
31095,kavita miller,56500,usa,,
31096,rahul taylor,37000,usa,,
31097,sanjay brown,40000,usa,,
31098,robert brown,79500,usa,,
31099,sneha patel,20000,india,,
31100,anita iyer,93500,usa,,
31101,emily miller,57000,india,,
31102,neha gupta,69500,usa,,
31103,emily sharma,39500,india,,
31104,rohit reddy,64500,usa,,
31105,divya moore,73500,usa,,
31106,james iyer,71000,usa,,
31107,laura singh,60500,india,,
31108,robert gupta,20500,usa,,
31109,amit nair,43000,usa,,
31110,michael brown,96000,usa,,
31111,meera johnson,78000,india,,
31112,sarah,100000,india,,
31113,linda iyer,17500,usa,,
31114,sneha wilson,80500,usa,,
31115,pooja,66000,usa,,
31116,rinku iyer,89000,usa,,
31117,sarah singh,61500,india,,
31118,james wilson,44000,usa,,
31119,linda singh,59500,india,,
31120,anita moore,28000,usa,,
31121,suresh johnson,77500,india,,
31122,linda smith,28500,usa,,
31123,amit verma,42000,india,,
31124,deepak wilson,31000,usa,,
31125,linda nair,94000,india,,
31126,susan,59500,usa,,
31127,suresh smith,78000,india,,
31128,emily kumar,42500,india,,
31129,rinku johnson,54500,india,,
31130,linda sharma,86000,india,,
31131,sneha patel,79000,india,,
31132,manish moore,19500,india,,
31133,kevin,52000,usa,,
31134,james smith,45500,india,,
31135,pooja davis,86000,usa,,
31136,emily smith,65500,usa,,
31137,william smith,82500,usa,,
31138,divya smith,15000,india,,
31139,kevin smith,41500,usa,,
31140,sneha wilson,59500,india,,
31141,emily wilson,51000,usa,,
31142,sneha johnson,30500,usa,,
31143,rohit sharma,87500,usa,,
31144,rani,79000,india,,
31145,james nair,72500,usa,,
31146,rohit singh,47000,usa,,
31147,meera miller,30000,usa,,
31148,jessica johnson,79500,india,,
31149,meera miller,31500,usa,,
31150,priya iyer,60500,usa,,
31151,laura patel,47500,usa,,
31152,meera miller,15000,usa,,
31153,deepak verma,57000,india,,
31154,susan patel,74500,india,,
31155,manish sharma,78000,india,,
31156,sanjay reddy,68000,usa,,
31157,emily taylor,93000,india,,
31158,rahul miller,34000,usa,,
31159,amit nair,38000,india,,
31160,rahul moore,10500,india,,
31161,divya brown,22500,india,,
31162,mary sharma,54000,india,,
31163,karen brown,49500,india,,
31164,michael wilson,45000,india,,
31165,amit johnson,91500,india,,
31166,kavita smith,68000,india,,
31167,amit brown,16000,india,,
31168,daniel sharma,31500,india,,
31169,rahul taylor,95500,india,,
31170,deepak smith,46500,india,,
31171,sneha davis,37500,india,,
31172,rahul brown,42000,india,,
31173,david moore,38000,usa,,
31174,vikram wilson,70500,usa,,
31175,james singh,99500,usa,,
31176,mary gupta,15500,usa,,
31177,sarah reddy,45500,usa,,
31178,meera iyer,57500,usa,,
31179,john davis,50500,india,,
31180,asha davis,75000,india,,
31181,daniel taylor,60000,usa,,
31182,sarah johnson,98500,india,,
31183,arjun iyer,48000,india,,
31184,pooja smith,73500,usa,,
31185,anita patel,82000,india,,
31186,michael,78500,usa,,
31187,sanjay sharma,32000,usa,,
31188,michael wilson,16000,usa,,
31189,mary,78000,usa,,
31190,laura smith,97500,usa,,
31191,priya taylor,20500,usa,,
31192,john reddy,73500,india,,
31193,amit taylor,33500,usa,,
31194,arjun moore,38000,usa,,
31195,david iyer,26500,india,,
31196,priya davis,45500,usa,,
31197,robert taylor,22000,usa,,
31198,pooja brown,39500,india,,
31199,amit reddy,61500,usa,,
31200,emily moore,53000,india,,
31201,mary singh,92000,india,,
31202,vikram gupta,10000,india,,
31203,priya patel,73000,india,,
31204,rohit moore,71000,india,,
31205,kavita miller,97000,usa,,
31206,amit moore,86500,india,,
31207,michael wilson,50500,usa,,
31208,asha reddy,31000,india,,
31209,anita reddy,88500,india,,
31210,robert miller,54000,usa,,
31211,michael singh,23500,usa,,
31212,sneha miller,85000,india,,
31213,sanjay sharma,24500,india,,
31214,michael moore,45500,india,,
31215,rinku gupta,61000,usa,,
31216,mary johnson,63000,india,,
31217,priya singh,54000,india,,
31218,amit kumar,27000,india,,
31219,james iyer,31500,india,,
31220,emily reddy,46000,india,,
31221,susan iyer,82500,usa,,
31222,susan iyer,70000,usa,,
31223,deepak patel,25000,usa,,
31224,priya nair,53000,india,,
31225,sarah patel,95000,india,,
31226,laura moore,89000,usa,,
31227,karen taylor,87000,india,,
31228,kevin brown,27000,usa,,
31229,meera verma,34000,usa,,
31230,vikram patel,58500,usa,,
31231,emily patel,51000,india,,
31232,manish reddy,96500,india,,
31233,amit,19000,india,,
31234,laura singh,88000,usa,,
31235,sanjay nair,35500,usa,,
31236,william patel,42500,india,,
31237,mary gupta,73500,india,,
31238,james miller,59000,india,,
31239,laura moore,59500,india,,
31240,rahul verma,12500,usa,,
31241,meera miller,84000,usa,,
31242,divya verma,30000,usa,,
31243,mary brown,98000,india,,
31244,sarah davis,30500,usa,,
31245,linda brown,40000,india,,
31246,meera,53500,india,,
31247,suresh verma,94500,india,,
31248,rohit reddy,33000,usa,,
31249,kavita moore,21500,india,,
31250,divya gupta,20500,india,,
31251,daniel gupta,69000,india,,
31252,manish davis,28500,india,,
31253,rohit nair,55000,india,,
31254,william gupta,44000,usa,,
31255,james kumar,64000,india,,
31256,sanjay gupta,52000,india,,
31257,robert wilson,74500,usa,,
31258,mary kumar,98500,india,,
31259,deepak gupta,33000,india,,
31260,mary kumar,32500,india,,
31261,divya verma,72000,india,,
31262,manish johnson,33000,usa,,
31263,manish iyer,37000,usa,,
31264,william taylor,31500,usa,,
31265,kevin gupta,54500,usa,,
31266,daniel wilson,44000,india,,
31267,kevin,24000,usa,,
31268,laura patel,35500,usa,,
31269,kavita singh,98500,india,,
31270,rinku sharma,93000,usa,,
31271,suresh patel,36000,usa,,
31272,daniel wilson,14000,india,,
31273,anita singh,87500,india,,
31274,susan wilson,38500,usa,,
31275,meera johnson,100000,india,,
31276,laura sharma,47500,usa,,
31277,sarah wilson,43500,india,,
31278,sarah davis,97000,usa,,
31279,vikram sharma,74500,india,,
31280,mary taylor,20500,india,,
31281,suresh nair,60500,india,,
31282,sarah iyer,78500,usa,,
31283,manish smith,58500,india,,
31284,susan moore,59000,usa,,
31285,pooja kumar,49500,india,,
31286,meera singh,50000,usa,,
31287,susan davis,46500,usa,,
31288,arjun patel,46000,india,,
31289,daniel patel,83500,usa,,
31290,laura davis,59500,usa,,
31291,james brown,96500,usa,,
31292,divya patel,39000,usa,,
31293,william wilson,27500,usa,,
31294,kevin nair,82500,india,,
31295,deepak wilson,26500,usa,,
31296,rinku brown,51500,usa,,
31297,susan wilson,26500,usa,,
31298,susan verma,85500,india,,
31299,suresh johnson,43500,india,,
31300,laura sharma,85500,india,,
31301,emily wilson,76500,usa,,
31302,divya johnson,97500,usa,,
31303,rani nair,30500,india,,
31304,rinku brown,41000,usa,,
31305,rinku gupta,22500,usa,,
31306,asha nair,15500,india,,
31307,asha kumar,55000,usa,,
31308,deepak nair,91500,usa,,
31309,deepak davis,92000,india,,
31310,pooja nair,76000,usa,,
31311,pooja taylor,79000,usa,,
31312,kevin smith,38500,usa,,
31313,asha moore,45000,india,,
31314,arjun smith,28500,usa,,
31315,robert iyer,93000,india,,
31316,rohit brown,69000,usa,,
31317,rahul patel,79500,india,,
31318,david brown,80500,usa,,
31319,anita smith,94500,india,,
31320,asha iyer,93500,india,,
31321,asha kumar,87000,usa,,
31322,suresh singh,50500,usa,,
31323,michael davis,79000,usa,,
31324,rinku singh,95500,usa,,
31325,priya iyer,20500,usa,,
31326,rani wilson,34000,usa,,
31327,daniel brown,28000,india,,
31328,arjun taylor,76500,usa,,
31329,rinku gupta,17500,usa,,
31330,amit,98500,india,,
31331,kevin nair,18500,usa,,
31332,michael wilson,96500,usa,,
31333,john davis,45000,usa,,
31334,william singh,85500,usa,,
31335,rani brown,39500,usa,,
31336,james davis,15500,usa,,
31337,sanjay sharma,43000,india,,
31338,david singh,64500,usa,,
31339,rani gupta,89000,india,,
31340,william patel,56500,usa,,
31341,vikram smith,18000,usa,,
31342,anita gupta,86500,usa,,
31343,emily wilson,85500,india,,
31344,james verma,40500,india,,
31345,meera wilson,20500,india,,
31346,anita sharma,70500,usa,,
31347,james reddy,44000,india,,
31348,emily johnson,14500,india,,
31349,rohit taylor,71500,india,,
31350,kavita,75000,usa,,
31351,sarah reddy,66500,india,,
31352,divya davis,50000,usa,,
31353,asha verma,29500,india,,
31354,priya brown,54500,india,,
31355,deepak davis,35500,india,,
31356,mary wilson,74000,usa,,
31357,sanjay patel,41000,usa,,
31358,rinku singh,15500,usa,,
31359,deepak singh,39500,india,,
31360,suresh verma,11500,usa,,
31361,asha,40000,india,,
31362,divya taylor,95500,india,,
31363,neha smith,60500,india,,
31364,david davis,21000,india,,
31365,rani wilson,37000,india,,
31366,pooja verma,68000,usa,,
31367,rani davis,53500,usa,,
31368,mary davis,23500,usa,,
31369,jessica singh,27000,india,,
31370,emily patel,99000,usa,,
31371,asha moore,49000,india,,
31372,amit singh,98500,india,,
31373,suresh kumar,41000,india,,
31374,linda reddy,97500,usa,,
31375,laura moore,100000,india,,
31376,rahul patel,53500,usa,,
31377,rahul reddy,54000,india,,
31378,rahul wilson,25500,usa,,
31379,robert miller,82500,usa,,
31380,rahul miller,41000,usa,,
31381,pooja miller,27000,usa,,
31382,william singh,23000,india,,
31383,neha smith,51500,india,,
31384,sneha gupta,88000,india,,
31385,vikram moore,10000,usa,,
31386,robert miller,35500,usa,,
31387,kavita davis,22500,usa,,
31388,priya singh,19500,usa,,
31389,anita davis,90000,usa,,
31390,asha,59500,usa,,
31391,priya singh,36000,usa,,
31392,william miller,33000,usa,,
31393,rohit singh,55500,india,,
31394,priya kumar,93000,india,,
31395,rani davis,29500,usa,,
31396,asha,45000,india,,
31397,emily kumar,78500,india,,
31398,jessica moore,41000,usa,,
31399,pooja miller,90500,india,,
31400,rohit iyer,73000,india,,
31401,rahul,20000,usa,,
31402,sneha taylor,11500,india,,
31403,laura,100000,usa,,
31404,robert,65000,usa,,
31405,jessica,77000,usa,,
31406,rahul singh,92500,usa,,
31407,rahul sharma,55500,india,,
31408,kavita moore,12500,india,,
31409,divya sharma,22000,usa,,
31410,anita smith,75500,india,,
31411,divya davis,70000,usa,,
31412,john sharma,62000,india,,
31413,jessica taylor,85500,usa,,
31414,vikram smith,27000,usa,,
31415,james wilson,30000,india,,
31416,rani brown,94000,usa,,
31417,divya kumar,65500,india,,
31418,rohit wilson,35500,usa,,
31419,mary,43500,india,,
31420,neha kumar,32500,india,,
31421,sanjay reddy,38500,india,,
31422,linda johnson,95500,india,,
31423,michael davis,80500,usa,,
31424,deepak johnson,98000,india,,
31425,meera smith,75000,india,,
31426,john johnson,35000,usa,,
31427,asha johnson,75000,usa,,
31428,michael verma,17000,usa,,
31429,rohit miller,82500,usa,,
31430,suresh nair,54500,usa,,
31431,linda singh,26000,india,,
31432,kevin brown,59000,india,,
31433,anita nair,52000,india,,
31434,karen,51500,usa,,
31435,divya johnson,69000,usa,,
31436,susan smith,53000,usa,,
31437,emily miller,75000,usa,,
31438,david singh,44000,india,,
31439,rinku miller,75500,india,,
31440,sanjay sharma,48500,india,,
31441,rohit singh,50500,india,,
31442,pooja nair,78500,india,,
31443,karen iyer,21500,usa,,
31444,meera brown,67500,india,,
31445,michael miller,83000,india,,
31446,david gupta,79500,india,,
31447,rani wilson,12000,india,,
31448,manish gupta,86000,india,,
31449,pooja iyer,24000,india,,
31450,sarah sharma,44500,usa,,
31451,emily moore,41500,india,,
31452,susan miller,83000,india,,
31453,vikram kumar,10500,usa,,
31454,mary reddy,65500,usa,,
31455,daniel reddy,27000,india,,
31456,karen gupta,97500,india,,
31457,rani gupta,34500,india,,
31458,karen reddy,27500,india,,
31459,divya gupta,14500,usa,,
31460,laura moore,38500,usa,,
31461,suresh,13000,usa,,
31462,kevin brown,76000,usa,,
31463,pooja sharma,38500,india,,
31464,rahul iyer,41500,usa,,
31465,mary smith,19500,india,,
31466,suresh verma,97500,usa,,
31467,jessica nair,61500,india,,
31468,kavita smith,17000,india,,
31469,vikram smith,13000,usa,,
31470,pooja wilson,19000,india,,
31471,sarah iyer,63500,usa,,
31472,arjun taylor,28500,india,,
31473,vikram smith,63000,india,,
31474,susan reddy,39000,usa,,
31475,susan nair,83500,usa,,
31476,john smith,77000,india,,
31477,jessica gupta,99500,india,,
